Route ID,On Routes Tab,Draw Area,Origin ID,City,State,Postal Code,PartId,Piece Price,Piece Weight,Container,StdPack,ContL,ContW,ContH,ContT,R / E, Qty Wk1 , Qty Wk2 , Qty Wk3 , Qty Wk4 , Qty Wk5 , Qty Wk6 , Qty Wk7 , Qty Wk8 , Qty Wk9 , Qty Wk10 , Qty Wk11 , Qty Wk12 , Qty Wk13 , Qty Wk14 , Qty Wk15 , Qty Wk16 , Qty Wk17 , Qty Wk18 , Qty Wk19 , Qty Wk20 ,WeightUtilizationW01,LinearCubeW01,WeightUtilizationW02,LinearCubeW02,WeightUtilizationW03,LinearCubeW03,WeightUtilizationW04,LinearCubeW04,WeightUtilizationW05,LinearCubeW05,WeightUtilizationW06,LinearCubeW06,WeightUtilizationW07,LinearCubeW07,WeightUtilizationW08,LinearCubeW08,WeightUtilizationW09,LinearCubeW09,WeightUtilizationW10,LinearCubeW10,WeightUtilizationW11,LinearCubeW11,WeightUtilizationW12,LinearCubeW12,WeightUtilizationW13,LinearCubeW13,WeightUtilizationW14,LinearCubeW14,WeightUtilizationW15,LinearCubeW15,WeightUtilizationW16,LinearCubeW16,WeightUtilizationW17,LinearCubeW17,WeightUtilizationW18,LinearCubeW18,WeightUtilizationW19,LinearCubeW19,WeightUtilizationW20,LinearCubeW20
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,500LT 70HD115,#REF!,0.0882,0000CART,275,9,9,4,1,E, 408.00 , 408.00 ," 9,446.00 "," 7,928.00 "," 10,376.00 "," 10,796.00 "," 10,536.00 "," 10,324.00 "," 11,534.00 "," 9,180.00 "," 5,546.00 "," 12,276.00 "," 11,460.00 "," 11,757.00 "," 13,058.00 "," 8,354.00 "," 11,286.00 "," 11,996.00 "," 11,338.00 "," 12,194.00 ",0.0112381,0.005253623,0.008428572,0.004166667,0.0112381,0.005253623,0.0112381,0.005253623,0.01685714,0.008333334,0.0112381,0.005253623,0.0112381,0.005253623,0.01685714,0.008333334,0.008428572,0.004166667,0.008428572,0.004166667,0.01685714,0.008333334,0.0112381,0.005253623,0.01685714,0.008333334,0.01685714,0.008333334,0.0112381,0.005253623,0.0112381,0.005253623,0.01685714,0.008333334,0.01685714,0.008333334,0.01685714,0.008333334,0.01685714,0.008333334
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,266M A71SM115,#REF!,0.1958,0000CART,100,9,9,5,1,E, 18.00 , 18.00 , 272.00 , 434.00 , 416.00 , 456.00 , 456.00 , 472.00 , 432.00 , 292.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.001046138,0.000724638,0.001046138,0.000724638,0.002615344,0.001811594,0.002092275,0.001449275,0.002615344,0.001811594,0.002615344,0.001811594,0.002092275,0.001449275,0.002615344,0.001811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,267M A71SM115,#REF!,0.1929,0000CART,100,9,9,5,1,E, 18.00 , 18.00 , 272.00 , 434.00 , 416.00 , 456.00 , 456.00 , 472.00 , 432.00 , 292.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.001032328,0.000724638,0.001032328,0.000724638,0.00258082,0.001811594,0.002064656,0.001449275,0.00258082,0.001811594,0.002064656,0.001449275,0.00258082,0.001811594,0.002064656,0.001449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,268LT/71IN115,#REF!,0.6063,0000CART,30,9,9,5,1,E, 18.00 , 18.00 , 272.00 , 434.00 , 416.00 , 456.00 , 456.00 , 472.00 , 432.00 , 292.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.004409548,0.00326087,0.004409548,0.00326087,0.004409548,0.00326087,0.008819096,0.006521739,0.008819096,0.006521739,0.004409548,0.00326087,0.008819096,0.006521739,0.006859296,0.005072464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,269LT/71IN115,#REF!,0.6063,0000CART,30,9,9,5,1,E, 18.00 , 18.00 , 272.00 , 434.00 , 416.00 , 456.00 , 456.00 , 472.00 , 432.00 , 292.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.004409548,0.00326087,0,0,0.008819096,0.006521739,0.008819096,0.006521739,0.004409548,0.00326087,0.008819096,0.006521739,0.008819096,0.006521739,0.006369346,0.004710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,564LT 88WA115,#REF!,0.0293,0000CART,740,9,9,4,1,E," 1,267.00 "," 1,267.00 "," 28,504.00 "," 25,144.00 "," 31,712.00 "," 31,529.00 "," 31,532.00 "," 31,438.00 "," 34,323.00 "," 31,916.00 "," 16,195.00 "," 34,927.00 "," 32,411.00 "," 32,436.00 "," 37,485.00 "," 24,570.00 "," 32,350.00 "," 35,130.00 "," 32,351.00 "," 35,032.00 ",0.025195,0.01992754,0.020156,0.01666667,0.025195,0.01992754,0.025195,0.01992754,0.020156,0.01666667,0.025195,0.01992754,0.025195,0.01992754,0.025195,0.01992754,0.025195,0.01992754,0.010078,0.006521739,0.030234,0.02318841,0.020156,0.01666667,0.025195,0.01992754,0.025195,0.01992754,0.025195,0.01992754,0.020156,0.01666667,0.030234,0.02318841,0.025195,0.01992754,0.025195,0.01992754,0.025195,0.01992754
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,749LT-88HD115,#REF!,0.1411,0000CART,170,9,9,5,1,E, 299.00 , 299.00 ," 6,560.00 "," 5,720.00 "," 7,453.00 "," 7,447.00 "," 7,375.00 "," 7,359.00 "," 8,077.00 "," 7,271.00 "," 3,794.00 "," 8,213.00 "," 7,618.00 "," 7,646.00 "," 8,755.00 "," 5,731.00 "," 7,616.00 "," 8,361.00 "," 7,779.00 "," 8,576.00 ",0.02314705,0.01666667,0.02314705,0.01666667,0.02314705,0.01666667,0.02893381,0.01992754,0.02893381,0.01992754,0.02893381,0.01992754,0.02893381,0.01992754,0.02893381,0.01992754,0.02893381,0.01992754,0.01157352,0.006521739,0.03472057,0.02318841,0.02893381,0.01992754,0.02893381,0.01992754,0.02893381,0.01992754,0.02314705,0.01666667,0.02893381,0.01992754,0.03472057,0.02318841,0.02893381,0.01992754,0.02893381,0.01992754,0.03472057,0.02318841
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,274LT 89HD115,#REF!,0.1279,0000CART,180,9,9,5,1,E, 18.00 , 18.00 , 715.00 , 780.00 ," 1,014.00 "," 1,254.00 "," 1,243.00 "," 1,319.00 "," 1,360.00 ", 926.00 , 506.00 ," 1,100.00 "," 1,200.00 "," 1,236.00 "," 1,252.00 ", 780.00 ," 1,092.00 "," 1,096.00 "," 1,055.00 "," 1,078.00 ",0,0,0,0,0.005385667,0.001449275,0.005385667,0.001449275,0,0,0.005385667,0.001449275,0.005385667,0.001449275,0.005385667,0.001449275,0,0,0.005385667,0.001449275,0,0,0.005385667,0.001449275,0.005385667,0.001449275,0,0,0.005385667,0.001449275,0.005385667,0.001449275,0,0,0.005385667,0.001449275,0.005385667,0.001449275,0,0
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,989R A09 W116,#REF!,0.0203,0000CART,1000,9,9,6,1,E, 660.00 , 660.00 ," 14,602.00 "," 13,084.00 "," 16,316.00 "," 16,316.00 "," 16,316.00 "," 16,280.00 "," 17,678.00 "," 16,316.00 "," 8,146.00 "," 17,576.00 "," 16,316.00 "," 16,310.00 "," 18,864.00 "," 12,368.00 "," 16,276.00 "," 17,670.00 "," 16,280.00 "," 17,622.00 ",0.005333333,0.00326087,0.01066667,0.006521739,0.005333333,0.00326087,0.01066667,0.006521739,0.01066667,0.006521739,0.01066667,0.006521739,0.01066667,0.006521739,0.01066667,0.006521739,0.005333333,0.00326087,0.005333333,0.00326087,0.01066667,0.006521739,0.01066667,0.006521739,0.01066667,0.006521739,0.01066667,0.006521739,0.005333333,0.00326087,0.01066667,0.006521739,0.01066667,0.006521739,0.01066667,0.006521739,0.01066667,0.006521739,0.01066667,0.006521739
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,404LT 10WA116,#REF!,0.0838,0000CART,250,9,9,5,1,E," 1,284.00 "," 1,284.00 "," 28,660.00 "," 25,300.00 "," 31,800.00 "," 31,720.00 "," 31,720.00 "," 31,616.00 "," 34,492.00 "," 32,048.00 "," 16,308.00 "," 35,160.00 "," 32,632.00 "," 32,632.00 "," 37,752.00 "," 24,736.00 "," 32,560.00 "," 35,356.00 "," 32,560.00 "," 35,284.00 ",0.09206667,0.05652174,0.07891428,0.05,0.08549048,0.05326087,0.1052191,0.06666667,0.09206667,0.05652174,0.09206667,0.05652174,0.09206667,0.05652174,0.1052191,0.06666667,0.09206667,0.05652174,0.05260953,0.03333334,0.1052191,0.06666667,0.1052191,0.06666667,0.09206667,0.05652174,0.1052191,0.06666667,0.08549048,0.05326087,0.1052191,0.06666667,0.1052191,0.06666667,0.1052191,0.06666667,0.1052191,0.06666667,0.1052191,0.06666667
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,448LT/10EW116,#REF!,0.0772,0000CART,315,9,9,5,1,E, 22.00 , 22.00 , 605.00 , 605.00 , 497.00 , 483.00 , 555.00 , 545.00 , 546.00 , 741.00 , 279.00 , 575.00 , 540.00 , 509.00 , 677.00 , 453.00 , 522.00 , 474.00 , 361.00 , 235.00 ,0.001926985,0.001086956,0.000642328,0.000362319,0.001284657,0.000724638,0.001284657,0.000724638,0.000642328,0.000362319,0.001284657,0.000724638,0.001284657,0.000724638,0.001284657,0.000724638,0.001284657,0.000724638,0.000642328,0.000362319,0.001284657,0.000724638,0.000642328,0.000362319,0.001284657,0.000724638,0.001284657,0.000724638,0.001284657,0.000724638,0.000642328,0.000362319,0.000642328,0.000362319,0,0,0,0,0,0
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,633LT/10EW116,#REF!,0.1764,0000CART,135,9,9,5,1,E, 660.00 , 660.00 ," 14,602.00 "," 13,084.00 "," 16,316.00 "," 16,316.00 "," 16,316.00 "," 16,280.00 "," 17,678.00 "," 16,316.00 "," 8,150.00 "," 17,576.00 "," 16,316.00 "," 16,316.00 "," 18,872.00 "," 12,368.00 "," 16,280.00 "," 17,678.00 "," 16,280.00 "," 17,634.00 ",0.07359548,0.05326087,0.0566119,0.03985507,0.07359548,0.05326087,0.07359548,0.05326087,0.07359548,0.05326087,0.07925667,0.05652174,0.07359548,0.05326087,0.09057905,0.06666667,0.07359548,0.05326087,0.04528952,0.03333334,0.07925667,0.05652174,0.07925667,0.05652174,0.07359548,0.05326087,0.07925667,0.05652174,0.06793428,0.05,0.07359548,0.05326087,0.09057905,0.06666667,0.07359548,0.05326087,0.09057905,0.06666667,0.07925667,0.05652174
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,192LT/11EW116,#REF!,0.3858,0000CART,75,9,9,5,1,E, 18.00 , 18.00 , 272.00 , 434.00 , 416.00 , 456.00 , 454.00 , 472.00 , 434.00 , 292.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.006958154,0.00326087,0,0,0.006958154,0.00326087,0,0,0.006958154,0.00326087,0.006958154,0.00326087,0,0,0.003865642,0.001811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,384LT/11EW116,#REF!,0.2315,0000CART,100,9,9,7.5,0.7,E, 275.00 , 275.00 ," 6,401.00 "," 5,564.00 "," 7,366.00 "," 7,254.00 "," 7,185.00 "," 7,180.00 "," 7,916.00 "," 7,131.00 "," 3,697.00 "," 7,990.00 "," 7,396.00 "," 7,460.00 "," 8,506.00 "," 5,563.00 "," 7,418.00 "," 8,146.00 "," 7,568.00 "," 8,350.00 ",0.05201714,0.05,0.03467809,0.03333334,0.04045778,0.03768116,0.05201714,0.05,0.05201714,0.05,0.05201714,0.05,0.05201714,0.05,0.05201714,0.05,0.05201714,0.05,0.02311873,0.02101449,0.05201714,0.05,0.05201714,0.05,0.05201714,0.05,0.05201714,0.05,0.04045778,0.03768116,0.05201714,0.05,0.05779682,0.05434782,0.05201714,0.05,0.05201714,0.05,0.05779682,0.05434782
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,177LT/54NL150,#REF!,0.0441,0000CART,900,9,9,4,1,E, 660.00 , 660.00 ," 14,602.00 "," 13,084.00 "," 16,316.00 "," 16,316.00 "," 16,316.00 "," 16,280.00 "," 17,678.00 "," 16,316.00 "," 8,146.00 "," 17,576.00 "," 16,316.00 "," 16,310.00 "," 18,864.00 "," 12,368.00 "," 16,276.00 "," 17,670.00 "," 16,280.00 "," 17,622.00 ",0.01803381,0.006521739,0.009016905,0.00326087,0.01803381,0.006521739,0.01803381,0.006521739,0.01803381,0.006521739,0.01803381,0.006521739,0.01803381,0.006521739,0.01803381,0.006521739,0.01803381,0.006521739,0.009016905,0.00326087,0.03606762,0.01666667,0.01803381,0.006521739,0.01803381,0.006521739,0.01803381,0.006521739,0.009016905,0.00326087,0.01803381,0.006521739,0.03606762,0.01666667,0.01803381,0.006521739,0.01803381,0.006521739,0.01803381,0.006521739
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,533LT-33AL157,#REF!,0.4299,0000CART,75,9,9,6,0.01,E, 642.00 , 642.00 ," 14,330.00 "," 12,648.00 "," 15,902.00 "," 15,860.00 "," 15,860.00 "," 15,806.00 "," 17,246.00 "," 16,026.00 "," 8,146.00 "," 17,576.00 "," 16,316.00 "," 16,310.00 "," 18,864.00 "," 12,368.00 "," 16,276.00 "," 17,670.00 "," 16,280.00 "," 17,622.00 ",0.1578662,0.0865942,0.1353139,0.07318841,0.1804186,0.1,0.1804186,0.1,0.1804186,0.1,0.1804186,0.1,0.1804186,0.1,0.187936,0.1032609,0.1804186,0.1,0.09020928,0.05,0.1954535,0.1065217,0.187936,0.1032609,0.1804186,0.1,0.1804186,0.1,0.1653837,0.08985507,0.1804186,0.1,0.1954535,0.1065217,0.1804186,0.1,0.1954535,0.1065217,0.2104883,0.1166667
MDH33A,MDH33A,Detroit,268483029MN07,UTICA,MI,483175464,534LT-33AL157,#REF!,0.5093,0000CART,65,9,9,5,1,E, 642.00 , 642.00 ," 14,330.00 "," 12,648.00 "," 15,902.00 "," 15,860.00 "," 15,860.00 "," 15,806.00 "," 17,246.00 "," 16,026.00 "," 8,146.00 "," 17,576.00 "," 16,316.00 "," 16,310.00 "," 18,864.00 "," 12,368.00 "," 16,276.00 "," 17,670.00 "," 16,280.00 "," 17,622.00 ",0.1901432,0.1032609,0.1597203,0.0865942,0.1977489,0.1065217,0.2129603,0.1166667,0.2129603,0.1166667,0.2129603,0.1166667,0.2129603,0.1166667,0.2281718,0.1231884,0.2129603,0.1166667,0.1064802,0.05652174,0.2281718,0.1231884,0.2129603,0.1166667,0.2129603,0.1166667,0.2129603,0.1166667,0.1901432,0.1032609,0.2129603,0.1166667,0.2281718,0.1231884,0.2129603,0.1166667,0.2281718,0.1231884,0.2281718,0.1231884
MDC01A,MDC01A,Detroit,039481929MO07,PLYMOUTH,MI,48170,830SPL59US840,#REF!,0.0441,0000CART,200,19,11,10,1,E, 65.00 , 65.00 ," 1,515.00 "," 1,299.00 "," 1,329.00 ", 949.00 ," 1,055.00 "," 1,051.00 "," 1,057.00 "," 1,337.00 ", 358.00 , 718.00 , 716.00 , 600.00 , 842.00 , 658.00 , 868.00 , 911.00 , 842.00 , 898.00 ,0.003556917,0.00625,0.003048786,0.005357143,0.004065047,0.007142857,0.003048786,0.005357143,0.002540655,0.004464286,0.002540655,0.004464286,0.002540655,0.004464286,0.003048786,0.005357143,0.003048786,0.005357143,0.001016262,0.001785714,0.001524393,0.002678572,0.002032524,0.003571429,0.001016262,0.001785714,0.002032524,0.003571429,0.002540655,0.004464286,0.002032524,0.003571429,0.002032524,0.003571429,0.002540655,0.004464286,0.002032524,0.003571429,0.002540655,0.004464286
MDC01A,MDC01A,Detroit,039481929MO07,PLYMOUTH,MI,48170,831SPL59US840,#REF!,0.0441,0000CART,200,19,11,10,1,E, 263.00 , 263.00 ," 5,697.00 "," 5,205.00 "," 6,798.00 "," 7,181.00 "," 7,070.00 "," 7,014.00 "," 7,735.00 "," 6,821.00 "," 3,697.00 "," 8,032.00 "," 7,406.00 "," 7,519.00 "," 8,547.00 "," 5,502.00 "," 7,238.00 "," 7,896.00 "," 7,263.00 "," 7,864.00 ",0.01626019,0.03125,0.01626019,0.03125,0.01626019,0.03125,0.01778458,0.03392857,0.01829271,0.03482143,0.01778458,0.03392857,0.01778458,0.03392857,0.01981711,0.0375,0.01727645,0.03303571,0.009654488,0.01696429,0.02083337,0.03928572,0.01880085,0.03571429,0.01880085,0.03571429,0.01626019,0.03125,0.01981711,0.0375,0.01829271,0.03482143,0.02032524,0.03839286,0.01829271,0.03482143,0.01981711,0.0375,0.01981711,0.0375
MDC01A,MDC01A,Detroit,039481929MO07,PLYMOUTH,MI,48170,832SPL59US840,#REF!,0.0441,0000CART,200,19.3,11.3,9.3,2,E, 2.00 , 2.00 , 89.00 , 38.00 , 31.00 , 28.00 , 33.00 , 75.00 , 47.00 , -   , 18.00 , 38.00 , 36.00 , 36.00 , 43.00 , 24.00 , 32.00 , 28.00 , 35.00 , 49.00 ,0,0,0.000539381,0.000909091,0,0,0,0,0,0,0,0,0.000539381,0.000909091,0,0,0,0,0,0,0,0,0,0,0,0,0.000539381,0.000909091,0,0,0,0,0,0,0,0,0.000539381,0.000909091,0,0
MDC01A,MDC01A,Detroit,807484560MO06,LAPEER,MI,484463412,646MPA64CK228,#REF!,3.2551,MAC06673,24,48,45,50,137,R, 1.00 , 1.00 , 9.00 , -   , -   , 2.00 , 4.00 , 4.00 , 3.00 , -   , 1.00 , 3.00 , 1.00 , 5.00 , 3.00 , 1.00 , 3.00 , -   , 2.00 , 1.00 ,0.005121962,0.01923077,0.005121962,0.01923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDC01A,MDC01A,Detroit,807484560MO06,LAPEER,MI,484463412,492MPA72CK229,#REF!,3.8691,MAC06673,24,48,45,50,137,R, -   , -   , 4.00 , -   , -   , -   , 14.00 , 47.00 , 29.00 , -   , 10.00 , 29.00 , 28.00 , 24.00 , 29.00 , 16.00 , 22.00 , 21.00 , 26.00 , 38.00 ,0,0,0.005472819,0.01923077,0,0,0,0,0,0,0.005472819,0.01923077,0.01094564,0.03846154,0,0,0.005472819,0.01923077,0,0,0.005472819,0.01923077,0.005472819,0.01923077,0.005472819,0.01923077,0.005472819,0.01923077,0.005472819,0.01923077,0.005472819,0.01923077,0.005472819,0.01923077,0.005472819,0.01923077,0.01094564,0.03846154,0.01641846,0.05769231
MDC01A,MDC01A,Detroit,807484560MO06,LAPEER,MI,484463412,493MPA72OA229,#REF!,3.8691,MAC06673,24,48,45,50,137,R, -   , -   , 57.00 , 32.00 , 12.00 , 3.00 , 14.00 , 22.00 , 13.00 , -   , 6.00 , 5.00 , 7.00 , 6.00 , 10.00 , 4.00 , 6.00 , 7.00 , 6.00 , 10.00 ,0.005472819,0.01923077,0.01641846,0.05769231,0.005472819,0.01923077,0,0,0,0,0.005472819,0.01923077,0.005472819,0.01923077,0,0,0,0,0.005472819,0.01923077,0,0,0,0,0,0,0.005472819,0.01923077,0,0,0,0,0,0,0.005472819,0.01923077,0.005472819,0.01923077,0,0
MDC01A,MDC01A,Detroit,807484560MO06,LAPEER,MI,484463412,670VER43CK233,#REF!,0.6572,MAC06677,14,24,22,15,7,R, 5.00 , 5.00 , 135.00 , 218.00 , 208.00 , 226.00 , 226.00 , 237.00 , 219.00 , 146.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.007211429,0.01923077,0.007211429,0.01923077,0.01081714,0.02849003,0.009615238,0.02540361,0.009014286,0.0238604,0.01021619,0.02694682,0.009615238,0.02540361,0.009615238,0.02540361,0.001802857,0.00462963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDC01A,MDC01A,Detroit,265480243MO04,CHESTERFIELD,MI,480512721,415ACK78IP157,#REF!,0.3307,0000CART,40,12,12,10,1,E, 12.00 , 12.00 , 137.00 , 218.00 , 206.00 , 228.00 , 231.00 , 235.00 , 216.00 , 144.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0,0,0.007186667,0.005952381,0,0,0,0,0.006288333,0.005208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDC01A,MDC01A,Detroit,265480243MO04,CHESTERFIELD,MI,480512721,435ACK31BL158,#REF!,0.2388,0000CART,120,11.5,11.5,8,1,E, 177.00 , 177.00 ," 4,349.00 "," 3,483.00 "," 4,726.00 "," 4,845.00 "," 4,661.00 "," 4,555.00 "," 5,155.00 "," 4,017.00 "," 2,589.00 "," 5,752.00 "," 5,275.00 "," 5,434.00 "," 5,962.00 "," 3,793.00 "," 5,144.00 "," 5,519.00 "," 5,258.00 "," 5,740.00 ",0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154,0.04290476,0.03846154
MDC01A,MDC01A,Detroit,265480243MO04,CHESTERFIELD,MI,480512721,070ACK18DL231,#REF!,1.8325,0000PCTN,150,32,30,30,30,E, 325.00 , 325.00 ," 7,165.00 "," 6,325.00 "," 7,950.00 "," 7,931.00 "," 7,932.00 "," 7,904.00 "," 8,620.00 "," 8,012.00 "," 4,073.00 "," 8,788.00 "," 8,158.00 "," 8,155.00 "," 9,432.00 "," 6,184.00 "," 8,138.00 "," 8,835.00 "," 8,140.00 "," 8,811.00 ",0.3482542,0.2944444,0.3285417,0.2777778,0.4073916,0.3444445,0.4205333,0.3555556,0.4205333,0.3555556,0.4205333,0.3555556,0.4139625,0.35,0.4599583,0.3888889,0.4271042,0.3611111,0.2168375,0.1833333,0.4665292,0.3944444,0.4271042,0.3611111,0.433675,0.3666667,0.354825,0.3,0.4665292,0.3944444,0.4271042,0.3611111,0.4665292,0.3944444,0.4271042,0.3611111,0.4665292,0.3944444,0.4665292,0.3944444
MDC01A,MDC01A,Detroit,265480243MO04,CHESTERFIELD,MI,480512721,908VER17BL232,#REF!,0.1213,0000CART,150,11.5,11.5,8,1,E, 318.00 , 318.00 ," 7,164.00 "," 6,324.00 "," 7,952.00 "," 7,930.00 "," 7,927.00 "," 7,905.00 "," 8,623.00 "," 8,014.00 "," 4,073.00 "," 8,788.00 "," 8,158.00 "," 8,154.00 "," 9,433.00 "," 6,184.00 "," 8,138.00 "," 8,835.00 "," 8,140.00 "," 8,811.00 ",0.02050191,0.02037037,0.01910405,0.01898148,0.02376357,0.02361111,0.03727619,0.03846154,0.03727619,0.03846154,0.03727619,0.03846154,0.03727619,0.03846154,0.03727619,0.03846154,0.03727619,0.03846154,0.01258071,0.0125,0.03727619,0.03846154,0.03727619,0.03846154,0.03727619,0.03846154,0.02096786,0.02083333,0.03727619,0.03846154,0.03727619,0.03846154,0.03727619,0.03846154,0.03727619,0.03846154,0.03727619,0.03846154,0.03727619,0.03846154
MDC01A,MDC01A,Detroit,265480243MO04,CHESTERFIELD,MI,480512721,109ACK38BL234,#REF!,0.2315,0000CART,120,11,11,9,1,E, 141.00 , 141.00 ," 2,815.00 "," 2,841.00 "," 3,226.00 "," 3,085.00 "," 3,266.00 "," 3,350.00 "," 3,468.00 "," 3,997.00 "," 1,484.00 "," 3,036.00 "," 2,883.00 "," 2,720.00 "," 3,471.00 "," 2,391.00 "," 2,994.00 "," 3,316.00 "," 2,882.00 "," 3,071.00 ",0.0168256,0.005704365,0.0153625,0.005208333,0.01975179,0.006696429,0.01975179,0.006696429,0.01902024,0.006448413,0.01975179,0.006696429,0.01975179,0.006696429,0.02121488,0.00719246,0.03511429,0.01282051,0.008778572,0.002976191,0.01902024,0.006448413,0.01755714,0.005952381,0.01609405,0.005456349,0.01609405,0.005456349,0.02048333,0.006944444,0.01755714,0.005952381,0.02048333,0.006944444,0.01755714,0.005952381,0.01828869,0.006200397,0.01902024,0.006448413
MDC01A,MDC01A,Detroit,265480243MO04,CHESTERFIELD,MI,480512721,730ACK67AY234,#REF!,1.8926,0000PCTN,100,32,30,25,25,E, -   , -   , 2.00 , 7.00 , 25.00 , 57.00 , 71.00 , 85.00 , 61.00 , 85.00 , 35.00 , 81.00 , 69.00 , 61.00 , 91.00 , 73.00 , 61.00 , 72.00 , 77.00 , 95.00 ,0,0,0,0,0,0,0.006071429,0.01666667,0,0,0.006071429,0.01666667,0.006071429,0.01666667,0,0,0.006071429,0.01666667,0.006071429,0.01666667,0,0,0.006071429,0.01666667,0.006071429,0.01666667,0,0,0.006071429,0.01666667,0.006071429,0.01666667,0.006071429,0.01666667,0,0,0.006071429,0.01666667,0.006071429,0.01666667
MDC01A,MDC01A,Detroit,265480243MO04,CHESTERFIELD,MI,480512721,289AMP03HF258,#REF!,0.6404,0000CART,50,15,12,8,1.5,E, 18.00 , 18.00 , 272.00 , 434.00 , 416.00 , 456.00 , 454.00 , 472.00 , 434.00 , 292.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.01395238,0.005952381,0,0,0.01395238,0.005952381,0,0,0.01395238,0.005952381,0,0,0.01395238,0.005952381,0,0,0.000872024,0.000372024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDC01A,MDC01A,Detroit,265480243MO04,CHESTERFIELD,MI,480512721,828LLE48RT841,#REF!,2.7117,0000PCTN,200,47,35,26.5,349,E, 305.00 , 305.00 ," 7,162.00 "," 6,329.00 "," 7,944.00 "," 7,938.00 "," 7,930.00 "," 7,906.00 "," 8,619.00 "," 8,024.00 "," 4,073.00 "," 8,788.00 "," 8,158.00 "," 8,154.00 "," 9,433.00 "," 6,184.00 "," 8,138.00 "," 8,835.00 "," 8,140.00 "," 8,811.00 ",0.53703,0.5735294,0.4131,0.4411765,0.53703,0.5735294,0.53703,0.5735294,0.5508,0.5882353,0.5508,0.5882353,0.53703,0.5735294,0.59211,0.6323529,0.5508,0.5882353,0.28917,0.3088235,0.60588,0.6470588,0.56457,0.6029412,0.56457,0.6029412,0.5508,0.5882353,0.52326,0.5588235,0.5508,0.5882353,0.61965,0.6617647,0.5508,0.5882353,0.60588,0.6470588,0.61965,0.6617647
